ID;DATE;ISO_3;PAYS;ID_PAYS;REGION;ID_REGION;CONTAMINES;DECES;GUERIS;CONTAMINES_FEMME;CONTAMINES_HOMME;CONTAMINES_GENRE_NON_SPECIFIE;SOURCE
1;27/02/2020;NGA;Nigéria;15;Abia;170;0;0;0;0;0;0;Nigeria Centre for Disease Control
2;27/02/2020;NGA;Nigéria;15;Adamawa;171;0;0;0;0;0;0;Nigeria Centre for Disease Control
3;27/02/2020;NGA;Nigéria;15;Akwa Ibom;172;0;0;0;0;0;0;Nigeria Centre for Disease Control
4;27/02/2020;NGA;Nigéria;15;Anambra;173;0;0;0;0;0;0;Nigeria Centre for Disease Control
5;27/02/2020;NGA;Nigéria;15;Bauchi;174;0;0;0;0;0;0;Nigeria Centre for Disease Control
6;27/02/2020;NGA;Nigéria;15;Bayelsa;175;0;0;0;0;0;0;Nigeria Centre for Disease Control
7;27/02/2020;NGA;Nigéria;15;Benue;176;0;0;0;0;0;0;Nigeria Centre for Disease Control
8;27/02/2020;NGA;Nigéria;15;Borno;177;0;0;0;0;0;0;Nigeria Centre for Disease Control
9;27/02/2020;NGA;Nigéria;15;Cross River;178;0;0;0;0;0;0;Nigeria Centre for Disease Control
10;27/02/2020;NGA;Nigéria;15;Delta;179;0;0;0;0;0;0;Nigeria Centre for Disease Control
11;27/02/2020;NGA;Nigéria;15;Ebonyi;180;0;0;0;0;0;0;Nigeria Centre for Disease Control
12;27/02/2020;NGA;Nigéria;15;Edo;181;0;0;0;0;0;0;Nigeria Centre for Disease Control
13;27/02/2020;NGA;Nigéria;15;Ekiti;182;0;0;0;0;0;0;Nigeria Centre for Disease Control
14;27/02/2020;NGA;Nigéria;15;Enugu;183;0;0;0;0;0;0;Nigeria Centre for Disease Control
15;27/02/2020;NGA;Nigéria;15;Federal Capital Territory;184;0;0;0;0;0;0;Nigeria Centre for Disease Control
16;27/02/2020;NGA;Nigéria;15;Gombe;185;0;0;0;0;0;0;Nigeria Centre for Disease Control
17;27/02/2020;NGA;Nigéria;15;Imo;186;0;0;0;0;0;0;Nigeria Centre for Disease Control
18;27/02/2020;NGA;Nigéria;15;Jigawa;187;0;0;0;0;0;0;Nigeria Centre for Disease Control
19;27/02/2020;NGA;Nigéria;15;Kaduna;188;0;0;0;0;0;0;Nigeria Centre for Disease Control
20;27/02/2020;NGA;Nigéria;15;Kano;189;0;0;0;0;0;0;Nigeria Centre for Disease Control
21;27/02/2020;NGA;Nigéria;15;Katsina;190;0;0;0;0;0;0;Nigeria Centre for Disease Control
22;27/02/2020;NGA;Nigéria;15;Kebbi;191;0;0;0;0;0;0;Nigeria Centre for Disease Control
23;27/02/2020;NGA;Nigéria;15;Kogi;192;0;0;0;0;0;0;Nigeria Centre for Disease Control
24;27/02/2020;NGA;Nigéria;15;Kwara;193;0;0;0;0;0;0;Nigeria Centre for Disease Control
25;27/02/2020;NGA;Nigéria;15;Lagos;194;0;0;0;0;0;0;Nigeria Centre for Disease Control
26;27/02/2020;NGA;Nigéria;15;Nasarawa;195;0;0;0;0;0;0;Nigeria Centre for Disease Control
27;27/02/2020;NGA;Nigéria;15;Niger;196;0;0;0;0;0;0;Nigeria Centre for Disease Control
29;27/02/2020;NGA;Nigéria;15;Osun;198;0;0;0;0;0;0;Nigeria Centre for Disease Control
30;27/02/2020;NGA;Nigéria;15;Ondo;199;0;0;0;0;0;0;Nigeria Centre for Disease Control
31;27/02/2020;NGA;Nigéria;15;Oyo;200;0;0;0;0;0;0;Nigeria Centre for Disease Control
32;27/02/2020;NGA;Nigéria;15;Plateau;201;0;0;0;0;0;0;Nigeria Centre for Disease Control
33;27/02/2020;NGA;Nigéria;15;Rivers;202;0;0;0;0;0;0;Nigeria Centre for Disease Control
34;27/02/2020;NGA;Nigéria;15;Sokoto;203;0;0;0;0;0;0;Nigeria Centre for Disease Control
35;27/02/2020;NGA;Nigéria;15;Taraba;204;0;0;0;0;0;0;Nigeria Centre for Disease Control
36;27/02/2020;NGA;Nigéria;15;Yobe;205;0;0;0;0;0;0;Nigeria Centre for Disease Control
37;27/02/2020;NGA;Nigéria;15;Zamfara;206;0;0;0;0;0;0;Nigeria Centre for Disease Control
38;27/02/2020;NGA;Nigéria;15;Non spécifié;207;0;0;0;0;0;0;Nigeria Centre for Disease Control
39;28/02/2020;NGA;Nigéria;15;Abia;170;0;0;0;0;0;0;Nigeria Centre for Disease Control
40;28/02/2020;NGA;Nigéria;15;Adamawa;171;0;0;0;0;0;0;Nigeria Centre for Disease Control
41;28/02/2020;NGA;Nigéria;15;Akwa Ibom;172;0;0;0;0;0;0;Nigeria Centre for Disease Control
42;28/02/2020;NGA;Nigéria;15;Anambra;173;0;0;0;0;0;0;Nigeria Centre for Disease Control
43;28/02/2020;NGA;Nigéria;15;Bauchi;174;0;0;0;0;0;0;Nigeria Centre for Disease Control
44;28/02/2020;NGA;Nigéria;15;Bayelsa;175;0;0;0;0;0;0;Nigeria Centre for Disease Control
45;28/02/2020;NGA;Nigéria;15;Benue;176;0;0;0;0;0;0;Nigeria Centre for Disease Control
46;28/02/2020;NGA;Nigéria;15;Borno;177;0;0;0;0;0;0;Nigeria Centre for Disease Control
47;28/02/2020;NGA;Nigéria;15;Cross River;178;0;0;0;0;0;0;Nigeria Centre for Disease Control
48;28/02/2020;NGA;Nigéria;15;Delta;179;0;0;0;0;0;0;Nigeria Centre for Disease Control
49;28/02/2020;NGA;Nigéria;15;Ebonyi;180;0;0;0;0;0;0;Nigeria Centre for Disease Control
50;28/02/2020;NGA;Nigéria;15;Edo;181;0;0;0;0;0;0;Nigeria Centre for Disease Control
51;28/02/2020;NGA;Nigéria;15;Ekiti;182;0;0;0;0;0;0;Nigeria Centre for Disease Control
52;28/02/2020;NGA;Nigéria;15;Enugu;183;0;0;0;0;0;0;Nigeria Centre for Disease Control
53;28/02/2020;NGA;Nigéria;15;Federal Capital Territory;184;0;0;0;0;0;0;Nigeria Centre for Disease Control
54;28/02/2020;NGA;Nigéria;15;Gombe;185;0;0;0;0;0;0;Nigeria Centre for Disease Control
55;28/02/2020;NGA;Nigéria;15;Imo;186;0;0;0;0;0;0;Nigeria Centre for Disease Control
56;28/02/2020;NGA;Nigéria;15;Jigawa;187;0;0;0;0;0;0;Nigeria Centre for Disease Control
57;28/02/2020;NGA;Nigéria;15;Kaduna;188;0;0;0;0;0;0;Nigeria Centre for Disease Control
58;28/02/2020;NGA;Nigéria;15;Kano;189;0;0;0;0;0;0;Nigeria Centre for Disease Control
59;28/02/2020;NGA;Nigéria;15;Katsina;190;0;0;0;0;0;0;Nigeria Centre for Disease Control
60;28/02/2020;NGA;Nigéria;15;Kebbi;191;0;0;0;0;0;0;Nigeria Centre for Disease Control
61;28/02/2020;NGA;Nigéria;15;Kogi;192;0;0;0;0;0;0;Nigeria Centre for Disease Control
62;28/02/2020;NGA;Nigéria;15;Kwara;193;0;0;0;0;0;0;Nigeria Centre for Disease Control
63;28/02/2020;NGA;Nigéria;15;Lagos;194;0;0;0;0;0;0;Nigeria Centre for Disease Control
64;28/02/2020;NGA;Nigéria;15;Nasarawa;195;0;0;0;0;0;0;Nigeria Centre for Disease Control
65;28/02/2020;NGA;Nigéria;15;Niger;196;0;0;0;0;0;0;Nigeria Centre for Disease Control
66;28/02/2020;NGA;Nigéria;15;Ogun;197;0;0;0;0;0;0;Nigeria Centre for Disease Control
67;28/02/2020;NGA;Nigéria;15;Osun;198;0;0;0;0;0;0;Nigeria Centre for Disease Control
68;28/02/2020;NGA;Nigéria;15;Ondo;199;0;0;0;0;0;0;Nigeria Centre for Disease Control
69;28/02/2020;NGA;Nigéria;15;Oyo;200;0;0;0;0;0;0;Nigeria Centre for Disease Control
70;28/02/2020;NGA;Nigéria;15;Plateau;201;0;0;0;0;0;0;Nigeria Centre for Disease Control
71;28/02/2020;NGA;Nigéria;15;Rivers;202;0;0;0;0;0;0;Nigeria Centre for Disease Control
72;28/02/2020;NGA;Nigéria;15;Sokoto;203;0;0;0;0;0;0;Nigeria Centre for Disease Control
73;28/02/2020;NGA;Nigéria;15;Taraba;204;0;0;0;0;0;0;Nigeria Centre for Disease Control
74;28/02/2020;NGA;Nigéria;15;Yobe;205;0;0;0;0;0;0;Nigeria Centre for Disease Control
75;28/02/2020;NGA;Nigéria;15;Zamfara;206;0;0;0;0;0;0;Nigeria Centre for Disease Control
76;28/02/2020;NGA;Nigéria;15;Non spécifié;207;0;0;0;0;0;0;Nigeria Centre for Disease Control
77;29/02/2020;NGA;Nigéria;15;Abia;170;0;0;0;0;0;0;Nigeria Centre for Disease Control
78;29/02/2020;NGA;Nigéria;15;Adamawa;171;0;0;0;0;0;0;Nigeria Centre for Disease Control
79;29/02/2020;NGA;Nigéria;15;Akwa Ibom;172;0;0;0;0;0;0;Nigeria Centre for Disease Control
80;29/02/2020;NGA;Nigéria;15;Anambra;173;0;0;0;0;0;0;Nigeria Centre for Disease Control
81;29/02/2020;NGA;Nigéria;15;Bauchi;174;0;0;0;0;0;0;Nigeria Centre for Disease Control
82;29/02/2020;NGA;Nigéria;15;Bayelsa;175;0;0;0;0;0;0;Nigeria Centre for Disease Control
83;29/02/2020;NGA;Nigéria;15;Benue;176;0;0;0;0;0;0;Nigeria Centre for Disease Control
84;29/02/2020;NGA;Nigéria;15;Borno;177;0;0;0;0;0;0;Nigeria Centre for Disease Control
85;29/02/2020;NGA;Nigéria;15;Cross River;178;0;0;0;0;0;0;Nigeria Centre for Disease Control
86;29/02/2020;NGA;Nigéria;15;Delta;179;0;0;0;0;0;0;Nigeria Centre for Disease Control
87;29/02/2020;NGA;Nigéria;15;Ebonyi;180;0;0;0;0;0;0;Nigeria Centre for Disease Control
88;29/02/2020;NGA;Nigéria;15;Edo;181;0;0;0;0;0;0;Nigeria Centre for Disease Control
89;29/02/2020;NGA;Nigéria;15;Ekiti;182;0;0;0;0;0;0;Nigeria Centre for Disease Control
90;29/02/2020;NGA;Nigéria;15;Enugu;183;0;0;0;0;0;0;Nigeria Centre for Disease Control
91;29/02/2020;NGA;Nigéria;15;Federal Capital Territory;184;0;0;0;0;0;0;Nigeria Centre for Disease Control
92;29/02/2020;NGA;Nigéria;15;Gombe;185;0;0;0;0;0;0;Nigeria Centre for Disease Control
93;29/02/2020;NGA;Nigéria;15;Imo;186;0;0;0;0;0;0;Nigeria Centre for Disease Control
94;29/02/2020;NGA;Nigéria;15;Jigawa;187;0;0;0;0;0;0;Nigeria Centre for Disease Control
95;29/02/2020;NGA;Nigéria;15;Kaduna;188;0;0;0;0;0;0;Nigeria Centre for Disease Control
96;29/02/2020;NGA;Nigéria;15;Kano;189;0;0;0;0;0;0;Nigeria Centre for Disease Control
97;29/02/2020;NGA;Nigéria;15;Katsina;190;0;0;0;0;0;0;Nigeria Centre for Disease Control
98;29/02/2020;NGA;Nigéria;15;Kebbi;191;0;0;0;0;0;0;Nigeria Centre for Disease Control
99;29/02/2020;NGA;Nigéria;15;Kogi;192;0;0;0;0;0;0;Nigeria Centre for Disease Control
100;29/02/2020;NGA;Nigéria;15;Kwara;193;0;0;0;0;0;0;Nigeria Centre for Disease Control
101;29/02/2020;NGA;Nigéria;15;Lagos;194;0;0;0;0;0;0;Nigeria Centre for Disease Control
102;29/02/2020;NGA;Nigéria;15;Nasarawa;195;0;0;0;0;0;0;Nigeria Centre for Disease Control
103;29/02/2020;NGA;Nigéria;15;Niger;196;0;0;0;0;0;0;Nigeria Centre for Disease Control
104;29/02/2020;NGA;Nigéria;15;Ogun;197;0;0;0;0;0;0;Nigeria Centre for Disease Control
105;29/02/2020;NGA;Nigéria;15;Osun;198;0;0;0;0;0;0;Nigeria Centre for Disease Control
106;29/02/2020;NGA;Nigéria;15;Ondo;199;0;0;0;0;0;0;Nigeria Centre for Disease Control
107;29/02/2020;NGA;Nigéria;15;Oyo;200;0;0;0;0;0;0;Nigeria Centre for Disease Control
108;29/02/2020;NGA;Nigéria;15;Plateau;201;0;0;0;0;0;0;Nigeria Centre for Disease Control
109;29/02/2020;NGA;Nigéria;15;Rivers;202;0;0;0;0;0;0;Nigeria Centre for Disease Control
110;29/02/2020;NGA;Nigéria;15;Sokoto;203;0;0;0;0;0;0;Nigeria Centre for Disease Control
111;29/02/2020;NGA;Nigéria;15;Taraba;204;0;0;0;0;0;0;Nigeria Centre for Disease Control
112;29/02/2020;NGA;Nigéria;15;Yobe;205;0;0;0;0;0;0;Nigeria Centre for Disease Control
113;29/02/2020;NGA;Nigéria;15;Zamfara;206;0;0;0;0;0;0;Nigeria Centre for Disease Control
114;29/02/2020;NGA;Nigéria;15;Non spécifié;207;0;0;0;0;0;0;Nigeria Centre for Disease Control
115;01/03/2020;NGA;Nigéria;15;Abia;170;0;0;0;0;0;0;Nigeria Centre for Disease Control
116;01/03/2020;NGA;Nigéria;15;Adamawa;171;0;0;0;0;0;0;Nigeria Centre for Disease Control
117;01/03/2020;NGA;Nigéria;15;Akwa Ibom;172;0;0;0;0;0;0;Nigeria Centre for Disease Control
118;01/03/2020;NGA;Nigéria;15;Anambra;173;0;0;0;0;0;0;Nigeria Centre for Disease Control
119;01/03/2020;NGA;Nigéria;15;Bauchi;174;0;0;0;0;0;0;Nigeria Centre for Disease Control
120;01/03/2020;NGA;Nigéria;15;Bayelsa;175;0;0;0;0;0;0;Nigeria Centre for Disease Control
121;01/03/2020;NGA;Nigéria;15;Benue;176;0;0;0;0;0;0;Nigeria Centre for Disease Control
122;01/03/2020;NGA;Nigéria;15;Borno;177;0;0;0;0;0;0;Nigeria Centre for Disease Control
123;01/03/2020;NGA;Nigéria;15;Cross River;178;0;0;0;0;0;0;Nigeria Centre for Disease Control
124;01/03/2020;NGA;Nigéria;15;Delta;179;0;0;0;0;0;0;Nigeria Centre for Disease Control
125;01/03/2020;NGA;Nigéria;15;Ebonyi;180;0;0;0;0;0;0;Nigeria Centre for Disease Control
126;01/03/2020;NGA;Nigéria;15;Edo;181;0;0;0;0;0;0;Nigeria Centre for Disease Control
127;01/03/2020;NGA;Nigéria;15;Ekiti;182;0;0;0;0;0;0;Nigeria Centre for Disease Control
128;01/03/2020;NGA;Nigéria;15;Enugu;183;0;0;0;0;0;0;Nigeria Centre for Disease Control
129;01/03/2020;NGA;Nigéria;15;Federal Capital Territory;184;0;0;0;0;0;0;Nigeria Centre for Disease Control
130;01/03/2020;NGA;Nigéria;15;Gombe;185;0;0;0;0;0;0;Nigeria Centre for Disease Control
131;01/03/2020;NGA;Nigéria;15;Imo;186;0;0;0;0;0;0;Nigeria Centre for Disease Control
132;01/03/2020;NGA;Nigéria;15;Jigawa;187;0;0;0;0;0;0;Nigeria Centre for Disease Control
133;01/03/2020;NGA;Nigéria;15;Kaduna;188;0;0;0;0;0;0;Nigeria Centre for Disease Control
134;01/03/2020;NGA;Nigéria;15;Kano;189;0;0;0;0;0;0;Nigeria Centre for Disease Control
135;01/03/2020;NGA;Nigéria;15;Katsina;190;0;0;0;0;0;0;Nigeria Centre for Disease Control
136;01/03/2020;NGA;Nigéria;15;Kebbi;191;0;0;0;0;0;0;Nigeria Centre for Disease Control
137;01/03/2020;NGA;Nigéria;15;Kogi;192;0;0;0;0;0;0;Nigeria Centre for Disease Control
138;01/03/2020;NGA;Nigéria;15;Kwara;193;0;0;0;0;0;0;Nigeria Centre for Disease Control
139;01/03/2020;NGA;Nigéria;15;Lagos;194;0;0;0;0;0;0;Nigeria Centre for Disease Control
140;01/03/2020;NGA;Nigéria;15;Nasarawa;195;0;0;0;0;0;0;Nigeria Centre for Disease Control
141;01/03/2020;NGA;Nigéria;15;Niger;196;0;0;0;0;0;0;Nigeria Centre for Disease Control
142;01/03/2020;NGA;Nigéria;15;Ogun;197;0;0;0;0;0;0;Nigeria Centre for Disease Control
143;01/03/2020;NGA;Nigéria;15;Osun;198;0;0;0;0;0;0;Nigeria Centre for Disease Control
144;01/03/2020;NGA;Nigéria;15;Ondo;199;0;0;0;0;0;0;Nigeria Centre for Disease Control
145;01/03/2020;NGA;Nigéria;15;Oyo;200;0;0;0;0;0;0;Nigeria Centre for Disease Control
146;01/03/2020;NGA;Nigéria;15;Plateau;201;0;0;0;0;0;0;Nigeria Centre for Disease Control
147;01/03/2020;NGA;Nigéria;15;Rivers;202;0;0;0;0;0;0;Nigeria Centre for Disease Control
148;01/03/2020;NGA;Nigéria;15;Sokoto;203;0;0;0;0;0;0;Nigeria Centre for Disease Control
149;01/03/2020;NGA;Nigéria;15;Taraba;204;0;0;0;0;0;0;Nigeria Centre for Disease Control
150;01/03/2020;NGA;Nigéria;15;Yobe;205;0;0;0;0;0;0;Nigeria Centre for Disease Control
151;01/03/2020;NGA;Nigéria;15;Zamfara;206;0;0;0;0;0;0;Nigeria Centre for Disease Control
152;01/03/2020;NGA;Nigéria;15;Non spécifié;207;0;0;0;0;0;0;Nigeria Centre for Disease Control
153;02/03/2020;NGA;Nigéria;15;Abia;170;0;0;0;0;0;0;Nigeria Centre for Disease Control
154;02/03/2020;NGA;Nigéria;15;Adamawa;171;0;0;0;0;0;0;Nigeria Centre for Disease Control
155;02/03/2020;NGA;Nigéria;15;Akwa Ibom;172;0;0;0;0;0;0;Nigeria Centre for Disease Control
156;02/03/2020;NGA;Nigéria;15;Anambra;173;0;0;0;0;0;0;Nigeria Centre for Disease Control
157;02/03/2020;NGA;Nigéria;15;Bauchi;174;0;0;0;0;0;0;Nigeria Centre for Disease Control
158;02/03/2020;NGA;Nigéria;15;Bayelsa;175;0;0;0;0;0;0;Nigeria Centre for Disease Control
159;02/03/2020;NGA;Nigéria;15;Benue;176;0;0;0;0;0;0;Nigeria Centre for Disease Control
160;02/03/2020;NGA;Nigéria;15;Borno;177;0;0;0;0;0;0;Nigeria Centre for Disease Control
161;02/03/2020;NGA;Nigéria;15;Cross River;178;0;0;0;0;0;0;Nigeria Centre for Disease Control
162;02/03/2020;NGA;Nigéria;15;Delta;179;0;0;0;0;0;0;Nigeria Centre for Disease Control
163;02/03/2020;NGA;Nigéria;15;Ebonyi;180;0;0;0;0;0;0;Nigeria Centre for Disease Control
164;02/03/2020;NGA;Nigéria;15;Edo;181;0;0;0;0;0;0;Nigeria Centre for Disease Control
165;02/03/2020;NGA;Nigéria;15;Ekiti;182;0;0;0;0;0;0;Nigeria Centre for Disease Control
166;02/03/2020;NGA;Nigéria;15;Enugu;183;0;0;0;0;0;0;Nigeria Centre for Disease Control
167;02/03/2020;NGA;Nigéria;15;Federal Capital Territory;184;0;0;0;0;0;0;Nigeria Centre for Disease Control
168;02/03/2020;NGA;Nigéria;15;Gombe;185;0;0;0;0;0;0;Nigeria Centre for Disease Control
169;02/03/2020;NGA;Nigéria;15;Imo;186;0;0;0;0;0;0;Nigeria Centre for Disease Control
170;02/03/2020;NGA;Nigéria;15;Jigawa;187;0;0;0;0;0;0;Nigeria Centre for Disease Control
171;02/03/2020;NGA;Nigéria;15;Kaduna;188;0;0;0;0;0;0;Nigeria Centre for Disease Control
172;02/03/2020;NGA;Nigéria;15;Kano;189;0;0;0;0;0;0;Nigeria Centre for Disease Control
173;02/03/2020;NGA;Nigéria;15;Katsina;190;0;0;0;0;0;0;Nigeria Centre for Disease Control
174;02/03/2020;NGA;Nigéria;15;Kebbi;191;0;0;0;0;0;0;Nigeria Centre for Disease Control
175;02/03/2020;NGA;Nigéria;15;Kogi;192;0;0;0;0;0;0;Nigeria Centre for Disease Control
176;02/03/2020;NGA;Nigéria;15;Kwara;193;0;0;0;0;0;0;Nigeria Centre for Disease Control
177;02/03/2020;NGA;Nigéria;15;Lagos;194;0;0;0;0;0;0;Nigeria Centre for Disease Control
178;02/03/2020;NGA;Nigéria;15;Nasarawa;195;0;0;0;0;0;0;Nigeria Centre for Disease Control
179;02/03/2020;NGA;Nigéria;15;Niger;196;0;0;0;0;0;0;Nigeria Centre for Disease Control
180;02/03/2020;NGA;Nigéria;15;Ogun;197;0;0;0;0;0;0;Nigeria Centre for Disease Control
181;02/03/2020;NGA;Nigéria;15;Osun;198;0;0;0;0;0;0;Nigeria Centre for Disease Control
182;02/03/2020;NGA;Nigéria;15;Ondo;199;0;0;0;0;0;0;Nigeria Centre for Disease Control
183;02/03/2020;NGA;Nigéria;15;Oyo;200;0;0;0;0;0;0;Nigeria Centre for Disease Control
184;02/03/2020;NGA;Nigéria;15;Plateau;201;0;0;0;0;0;0;Nigeria Centre for Disease Control
185;02/03/2020;NGA;Nigéria;15;Rivers;202;0;0;0;0;0;0;Nigeria Centre for Disease Control
186;02/03/2020;NGA;Nigéria;15;Sokoto;203;0;0;0;0;0;0;Nigeria Centre for Disease Control
187;02/03/2020;NGA;Nigéria;15;Taraba;204;0;0;0;0;0;0;Nigeria Centre for Disease Control
188;02/03/2020;NGA;Nigéria;15;Yobe;205;0;0;0;0;0;0;Nigeria Centre for Disease Control
189;02/03/2020;NGA;Nigéria;15;Zamfara;206;0;0;0;0;0;0;Nigeria Centre for Disease Control
190;02/03/2020;NGA;Nigéria;15;Non spécifié;207;0;0;0;0;0;0;Nigeria Centre for Disease Control
191;03/03/2020;NGA;Nigéria;15;Abia;170;0;0;0;0;0;0;Nigeria Centre for Disease Control
192;03/03/2020;NGA;Nigéria;15;Adamawa;171;0;0;0;0;0;0;Nigeria Centre for Disease Control
193;03/03/2020;NGA;Nigéria;15;Akwa Ibom;172;0;0;0;0;0;0;Nigeria Centre for Disease Control
194;03/03/2020;NGA;Nigéria;15;Anambra;173;0;0;0;0;0;0;Nigeria Centre for Disease Control
195;03/03/2020;NGA;Nigéria;15;Bauchi;174;0;0;0;0;0;0;Nigeria Centre for Disease Control
196;03/03/2020;NGA;Nigéria;15;Bayelsa;175;0;0;0;0;0;0;Nigeria Centre for Disease Control
197;03/03/2020;NGA;Nigéria;15;Benue;176;0;0;0;0;0;0;Nigeria Centre for Disease Control
198;03/03/2020;NGA;Nigéria;15;Borno;177;0;0;0;0;0;0;Nigeria Centre for Disease Control
199;03/03/2020;NGA;Nigéria;15;Cross River;178;0;0;0;0;0;0;Nigeria Centre for Disease Control
200;03/03/2020;NGA;Nigéria;15;Delta;179;0;0;0;0;0;0;Nigeria Centre for Disease Control
201;03/03/2020;NGA;Nigéria;15;Ebonyi;180;0;0;0;0;0;0;Nigeria Centre for Disease Control
202;03/03/2020;NGA;Nigéria;15;Edo;181;0;0;0;0;0;0;Nigeria Centre for Disease Control
203;03/03/2020;NGA;Nigéria;15;Ekiti;182;0;0;0;0;0;0;Nigeria Centre for Disease Control
204;03/03/2020;NGA;Nigéria;15;Enugu;183;0;0;0;0;0;0;Nigeria Centre for Disease Control
205;03/03/2020;NGA;Nigéria;15;Federal Capital Territory;184;0;0;0;0;0;0;Nigeria Centre for Disease Control
206;03/03/2020;NGA;Nigéria;15;Gombe;185;0;0;0;0;0;0;Nigeria Centre for Disease Control
207;03/03/2020;NGA;Nigéria;15;Imo;186;0;0;0;0;0;0;Nigeria Centre for Disease Control
208;03/03/2020;NGA;Nigéria;15;Jigawa;187;0;0;0;0;0;0;Nigeria Centre for Disease Control
209;03/03/2020;NGA;Nigéria;15;Kaduna;188;0;0;0;0;0;0;Nigeria Centre for Disease Control
210;03/03/2020;NGA;Nigéria;15;Kano;189;0;0;0;0;0;0;Nigeria Centre for Disease Control
211;03/03/2020;NGA;Nigéria;15;Katsina;190;0;0;0;0;0;0;Nigeria Centre for Disease Control
212;03/03/2020;NGA;Nigéria;15;Kebbi;191;0;0;0;0;0;0;Nigeria Centre for Disease Control
213;03/03/2020;NGA;Nigéria;15;Kogi;192;0;0;0;0;0;0;Nigeria Centre for Disease Control
214;03/03/2020;NGA;Nigéria;15;Kwara;193;0;0;0;0;0;0;Nigeria Centre for Disease Control
215;03/03/2020;NGA;Nigéria;15;Lagos;194;0;0;0;0;0;0;Nigeria Centre for Disease Control
216;03/03/2020;NGA;Nigéria;15;Nasarawa;195;0;0;0;0;0;0;Nigeria Centre for Disease Control
217;03/03/2020;NGA;Nigéria;15;Niger;196;0;0;0;0;0;0;Nigeria Centre for Disease Control
218;03/03/2020;NGA;Nigéria;15;Ogun;197;0;0;0;0;0;0;Nigeria Centre for Disease Control
219;03/03/2020;NGA;Nigéria;15;Osun;198;0;0;0;0;0;0;Nigeria Centre for Disease Control
220;03/03/2020;NGA;Nigéria;15;Ondo;199;0;0;0;0;0;0;Nigeria Centre for Disease Control
221;03/03/2020;NGA;Nigéria;15;Oyo;200;0;0;0;0;0;0;Nigeria Centre for Disease Control
222;03/03/2020;NGA;Nigéria;15;Plateau;201;0;0;0;0;0;0;Nigeria Centre for Disease Control
223;03/03/2020;NGA;Nigéria;15;Rivers;202;0;0;0;0;0;0;Nigeria Centre for Disease Control
224;03/03/2020;NGA;Nigéria;15;Sokoto;203;0;0;0;0;0;0;Nigeria Centre for Disease Control
225;03/03/2020;NGA;Nigéria;15;Taraba;204;0;0;0;0;0;0;Nigeria Centre for Disease Control
226;03/03/2020;NGA;Nigéria;15;Yobe;205;0;0;0;0;0;0;Nigeria Centre for Disease Control
227;03/03/2020;NGA;Nigéria;15;Zamfara;206;0;0;0;0;0;0;Nigeria Centre for Disease Control
228;03/03/2020;NGA;Nigéria;15;Non spécifié;207;0;0;0;0;0;0;Nigeria Centre for Disease Control
229;04/03/2020;NGA;Nigéria;15;Abia;170;0;0;0;0;0;0;Nigeria Centre for Disease Control
230;04/03/2020;NGA;Nigéria;15;Adamawa;171;0;0;0;0;0;0;Nigeria Centre for Disease Control
231;04/03/2020;NGA;Nigéria;15;Akwa Ibom;172;0;0;0;0;0;0;Nigeria Centre for Disease Control
232;04/03/2020;NGA;Nigéria;15;Anambra;173;0;0;0;0;0;0;Nigeria Centre for Disease Control
233;04/03/2020;NGA;Nigéria;15;Bauchi;174;0;0;0;0;0;0;Nigeria Centre for Disease Control
234;04/03/2020;NGA;Nigéria;15;Bayelsa;175;0;0;0;0;0;0;Nigeria Centre for Disease Control
235;04/03/2020;NGA;Nigéria;15;Benue;176;0;0;0;0;0;0;Nigeria Centre for Disease Control
236;04/03/2020;NGA;Nigéria;15;Borno;177;0;0;0;0;0;0;Nigeria Centre for Disease Control
237;04/03/2020;NGA;Nigéria;15;Cross River;178;0;0;0;0;0;0;Nigeria Centre for Disease Control
238;04/03/2020;NGA;Nigéria;15;Delta;179;0;0;0;0;0;0;Nigeria Centre for Disease Control
239;04/03/2020;NGA;Nigéria;15;Ebonyi;180;0;0;0;0;0;0;Nigeria Centre for Disease Control
240;04/03/2020;NGA;Nigéria;15;Edo;181;0;0;0;0;0;0;Nigeria Centre for Disease Control
241;04/03/2020;NGA;Nigéria;15;Ekiti;182;0;0;0;0;0;0;Nigeria Centre for Disease Control
242;04/03/2020;NGA;Nigéria;15;Enugu;183;0;0;0;0;0;0;Nigeria Centre for Disease Control
243;04/03/2020;NGA;Nigéria;15;Federal Capital Territory;184;0;0;0;0;0;0;Nigeria Centre for Disease Control
244;04/03/2020;NGA;Nigéria;15;Gombe;185;0;0;0;0;0;0;Nigeria Centre for Disease Control
245;04/03/2020;NGA;Nigéria;15;Imo;186;0;0;0;0;0;0;Nigeria Centre for Disease Control
246;04/03/2020;NGA;Nigéria;15;Jigawa;187;0;0;0;0;0;0;Nigeria Centre for Disease Control
247;04/03/2020;NGA;Nigéria;15;Kaduna;188;0;0;0;0;0;0;Nigeria Centre for Disease Control
248;04/03/2020;NGA;Nigéria;15;Kano;189;0;0;0;0;0;0;Nigeria Centre for Disease Control
249;04/03/2020;NGA;Nigéria;15;Katsina;190;0;0;0;0;0;0;Nigeria Centre for Disease Control
250;04/03/2020;NGA;Nigéria;15;Kebbi;191;0;0;0;0;0;0;Nigeria Centre for Disease Control
251;04/03/2020;NGA;Nigéria;15;Kogi;192;0;0;0;0;0;0;Nigeria Centre for Disease Control
