,date,cumAdmissions,Vax_index,hospitalCases,covidOccupiedMVBeds,dailyCases
46,2020-05-18,74903,0.32999999999999996,53.18211654715456,3.465166727135241,7.334641771477602
47,2020-05-19,75422,0.32999999999999996,52.8648257238057,3.4512300519773236,7.475702685277602
48,2020-05-20,76010,0.32999999999999996,52.73173733944206,3.4358299344289023,7.387124501410224
49,2020-05-21,76628,0.32999999999999996,51.79193871732236,3.405847091450202,7.355133040061215
50,2020-05-22,77125,0.32999999999999996,50.57973240175717,3.4152112737353626,7.141186763995709
51,2020-05-23,77527,0.32999999999999996,50.26914063695104,3.4105867085967074,6.852624991935492
52,2020-05-24,77945,0.32999999999999996,51.00735794859871,3.3916792631373895,6.777926017939305
53,2020-05-25,78333,0.32999999999999996,50.551902363360945,3.3781059486093397,6.90664433272722
54,2020-05-26,78800,0.32999999999999996,50.04012611826925,3.400608125358798,6.952632286282756
55,2020-05-27,79244,0.32999999999999996,49.179604371692065,3.388877977420616,7.04429844427219
56,2020-05-28,79700,0.32999999999999996,48.97023243661314,3.351233949997571,7.020947412683674
57,2020-05-29,80131,0.32999999999999996,47.83456111911901,3.3560509638367564,6.896759897933595
58,2020-05-30,80524,0.32999999999999996,46.418833829359535,3.33234154211723,6.615996281073496
59,2020-05-31,80860,0.32999999999999996,45.38218854775349,3.3407276167369027,6.592153851853347
60,2020-06-01,81217,0.32999999999999996,45.0158659088106,3.275481829338573,6.859557597557824
61,2020-06-02,81629,0.32999999999999996,44.6083024075691,3.3109366489489456,6.890776630648527
62,2020-06-03,81995,0.32999999999999996,44.31582146611087,3.29997410211059,6.8113267635183865
63,2020-06-04,82343,0.32999999999999996,44.17540403592865,3.2864200867819675,6.732168107151246
64,2020-06-05,82652,0.32999999999999996,43.75995855143482,3.2823834079460363,6.625001283051424
65,2020-06-06,82875,0.32999999999999996,42.61726467183435,3.2810207386884205,6.309765307742133
66,2020-06-07,83121,0.32999999999999996,42.282011078987736,3.2654325170687457,6.237091941106127
67,2020-06-08,83409,0.32999999999999996,42.426870269068225,3.2705155488035142,6.597712120676313
68,2020-06-09,83696,0.32999999999999996,41.48201307202245,3.2844112797240763,6.665304347331809
69,2020-06-10,84008,0.32999999999999996,41.624144715671754,3.218974257205189,6.682280821658042
70,2020-06-11,84270,0.32999999999999996,40.84528306545537,3.1650633255882212,6.5256461868336935
71,2020-06-12,84509,0.32999999999999996,40.7485449949926,3.163915565720452,6.5483639775815785
72,2020-06-13,84717,0.32999999999999996,40.318453933870465,3.195106064801048,6.38525596786448
73,2020-06-14,84968,0.32999999999999996,40.17168232401428,3.195106064801048,6.3458598105184665
74,2020-06-15,85258,0.32999999999999996,38.6674129264859,3.171834708856351,6.554197575096582
75,2020-06-16,85531,0.32999999999999996,38.94503287237993,3.1751484742190343,6.603236369659873
76,2020-06-17,85813,0.32999999999999996,40.245195827020666,3.149689723214467,6.524645378712461
77,2020-06-18,86069,0.32999999999999996,38.74645669257253,3.158091539480088,6.5483639775815785
78,2020-06-19,86268,0.32999999999999996,37.605693323891195,3.1509083097872637,6.4230089730460564
79,2020-06-20,86417,0.32999999999999996,38.29599275792513,3.1569093290056824,6.17739017528739
80,2020-06-21,86598,0.32999999999999996,38.34812043374987,3.105571293592263,6.058244066108927
81,2020-06-22,86836,0.32999999999999996,38.114868860943666,3.1319442844411864,6.426364232039024
82,2020-06-23,87056,0.32999999999999996,37.388378904199634,3.105571293592263,6.3148301692106195
83,2020-06-24,87238,0.32999999999999996,36.767804524570536,3.118419477321844,6.321121695232322
84,2020-06-25,87422,0.32999999999999996,37.01739271602436,3.0710374703316683,6.202030160754808
85,2020-06-26,87595,0.32999999999999996,35.496227696026715,3.0499939494809913,6.197730242833624
86,2020-06-27,87764,0.32999999999999996,35.68704725962703,3.0607329407454875,5.981382643096001
87,2020-06-28,87883,0.32999999999999996,35.654472359340815,3.064214462784237,5.793825817656278
88,2020-06-29,88026,0.32999999999999996,36.068318473382746,3.0710374703316683,6.234336320969441
89,2020-06-30,88161,0.32999999999999996,34.94005697778578,3.087328755315027,6.103977206583501
90,2020-07-01,88313,0.32999999999999996,33.85267615493012,3.0624796572746287,6.149036158741464
91,2020-07-02,88434,0.32999999999999996,33.17479812069548,3.036869815325649,6.076485958486823
92,2020-07-03,88556,0.32999999999999996,32.566773508018784,2.9930006686502177,6.0344850785728905
93,2020-07-04,88662,0.32999999999999996,31.57855746876014,2.999731890731429,5.72887561048152
94,2020-07-05,88770,0.32999999999999996,32.12945304684485,3.008449620643877,6.048137534200385
95,2020-07-06,88894,0.32999999999999996,32.12945304684485,3.0329943530708814,6.231572305421929
96,2020-07-07,89020,0.32999999999999996,31.40007192340212,2.9930006686502177,6.083029676849003
97,2020-07-08,89139,0.32999999999999996,30.536050162522795,2.9321038986693626,6.256150397909837
98,2020-07-09,89255,0.32999999999999996,30.57236418795432,2.951308630574746,6.264197289328766
99,2020-07-10,89338,0.32999999999999996,30.31645350947663,2.9591463411246037,6.013614418150668
100,2020-07-11,89415,0.32999999999999996,28.762072230714764,2.974177205493822,5.8354065631423255
101,2020-07-12,89474,0.32999999999999996,28.0381791409752,2.8225995728005677,5.643247524821362
102,2020-07-13,89593,0.32999999999999996,29.461413822406293,2.8957579310397645,6.272173404519037
103,2020-07-14,89691,0.32999999999999996,28.14008936414772,2.814174833805613,6.227410429057194
104,2020-07-15,89786,0.32999999999999996,28.745808107732987,2.8540944337651206,6.3135666051796
105,2020-07-16,89886,0.32999999999999996,26.878049946861903,2.84267390815995,6.203458951872112
106,2020-07-17,89949,0.32999999999999996,27.015597294492363,2.8858931549372473,6.054887684448303
107,2020-07-18,89992,0.32999999999999996,26.868833877497497,2.8503367403009157,5.919154136086693
