,date,covidOccupiedMVBeds,cumAdmissions,hospitalCases,newAdmissions,dailyCases,cumulativeCases
26,2020-04-28,1924.0,60264,12443.142857142857,1058.142857142857,4060.714285714286,142285
27,2020-04-29,1875.4285714285713,61346,12031.57142857143,1051.857142857143,4050.0,147022
28,2020-04-30,1823.4285714285713,62354,11775.57142857143,1043.0,4012.8571428571427,151336
29,2020-05-01,1745.0,63244,11444.142857142857,1011.4285714285714,3978.1428571428573,155445
30,2020-05-02,1678.2857142857142,64062,11180.714285714286,1006.8571428571429,3889.714285714286,158207
31,2020-05-03,1611.5714285714287,64907,10906.0,977.0,3819.8571428571427,160855
32,2020-05-04,1562.4285714285713,65796,10527.714285714286,940.0,3647.714285714286,163706
33,2020-05-05,1508.7142857142858,66605,10329.57142857143,905.8571428571429,3509.8571428571427,166854
34,2020-05-06,1432.857142857143,67458,10077.0,873.1428571428571,3299.4285714285716,170118
35,2020-05-07,1366.0,68312,9816.57142857143,851.1428571428571,3141.0,173323
36,2020-05-08,1316.0,68874,9572.0,804.2857142857143,2928.5714285714284,175945
37,2020-05-09,1266.2857142857142,69501,9330.857142857143,777.0,2790.714285714286,177742
38,2020-05-10,1221.2857142857142,70103,9095.714285714286,742.2857142857143,2700.0,179755
39,2020-05-11,1162.4285714285713,70731,8840.142857142857,705.0,2733.8571428571427,182843
40,2020-05-12,1118.7142857142858,71420,8562.42857142857,687.8571428571429,2704.1428571428573,185783
41,2020-05-13,1074.5714285714287,72021,8451.142857142857,651.8571428571429,2652.0,188682
42,2020-05-14,1035.5714285714287,72631,8275.57142857143,617.0,2511.5714285714284,190904
43,2020-05-15,1012.8571428571429,73235,8142.142857142857,623.0,2443.4285714285716,193049
44,2020-05-16,961.0,73740,7938.142857142857,605.5714285714286,2441.1428571428573,194830
45,2020-05-17,949.4285714285714,74289,7842.142857142857,598.0,2381.1428571428573,196423
46,2020-05-18,921.5714285714286,74903,7706.857142857143,596.0,2258.0,198649
47,2020-05-19,888.5714285714286,75422,7545.0,571.7142857142857,2209.714285714286,201251
48,2020-05-20,852.0,76010,7390.428571428572,569.8571428571429,2132.5714285714284,203610
49,2020-05-21,812.0,76628,7212.0,571.0,2140.4285714285716,205887
50,2020-05-22,768.7142857142857,77125,7030.714285714285,555.7142857142857,2090.8571428571427,207685
51,2020-05-23,745.4285714285714,77527,6910.571428571428,541.0,2023.4285714285713,208994
52,2020-05-24,694.7142857142857,77945,6763.142857142857,522.2857142857143,1968.142857142857,210200
53,2020-05-25,657.7142857142857,78333,6621.285714285715,490.0,1848.5714285714287,211589
54,2020-05-26,635.8571428571429,78800,6471.285714285715,482.57142857142856,1685.5714285714287,213050
55,2020-05-27,617.0,79244,6286.142857142857,462.0,1579.4285714285713,214666
56,2020-05-28,598.5714285714286,79700,6142.285714285715,438.85714285714283,1479.142857142857,216241
57,2020-05-29,577.8571428571429,80131,6008.571428571428,429.42857142857144,1418.5714285714287,217615
58,2020-05-30,552.2857142857143,80524,5827.285714285715,428.14285714285717,1375.857142857143,218625
59,2020-05-31,536.1428571428571,80860,5563.857142857143,416.42857142857144,1344.142857142857,219609
60,2020-06-01,509.14285714285717,81217,5308.857142857143,412.0,1334.142857142857,220928
61,2020-06-02,482.0,81629,5063.285714285715,404.14285714285717,1320.4285714285713,222293
62,2020-06-03,456.57142857142856,81995,4848.571428571428,393.0,1268.2857142857142,223544
63,2020-06-04,440.2857142857143,82343,4638.428571428572,377.57142857142856,1207.142857142857,224691
64,2020-06-05,421.7142857142857,82652,4465.571428571428,360.14285714285717,1156.5714285714287,225711
65,2020-06-06,409.57142857142856,82875,4312.857142857143,335.85714285714283,1115.5714285714287,226434
66,2020-06-07,392.0,83121,4192.0,323.0,1070.4285714285713,227102
67,2020-06-08,391.0,83409,4091.5714285714284,313.14285714285717,1023.4285714285714,228092
68,2020-06-09,385.0,83696,3973.8571428571427,295.2857142857143,980.7142857142857,229158
69,2020-06-10,369.57142857142856,84008,3872.8571428571427,287.57142857142856,957.1428571428571,230244
70,2020-06-11,349.57142857142856,84270,3750.4285714285716,275.2857142857143,924.0,231159
71,2020-06-12,330.2857142857143,84509,3641.0,265.2857142857143,912.2857142857143,232097
72,2020-06-13,315.42857142857144,84717,3560.4285714285716,263.14285714285717,921.1428571428571,232882
73,2020-06-14,303.7142857142857,84968,3487.285714285714,263.85714285714283,933.1428571428571,233634
74,2020-06-15,287.85714285714283,85258,3361.0,264.14285714285717,926.5714285714286,234578
75,2020-06-16,269.57142857142856,85531,3277.1428571428573,262.14285714285717,916.5714285714286,235574
76,2020-06-17,260.14285714285717,85813,3230.0,257.85714285714283,892.0,236488
77,2020-06-18,259.2857142857143,86069,3162.0,257.0,895.2857142857143,237426
78,2020-06-19,257.7142857142857,86268,3063.1428571428573,251.28571428571428,878.1428571428571,238244
79,2020-06-20,252.71428571428572,86417,2999.1428571428573,242.85714285714286,855.4285714285714,238870
80,2020-06-21,242.14285714285714,86598,2941.5714285714284,232.85714285714286,826.5714285714286,239420
81,2020-06-22,237.42857142857142,86836,2924.8571428571427,225.42857142857142,809.0,240241
82,2020-06-23,229.57142857142858,87056,2878.285714285714,217.85714285714286,770.5714285714286,240968
83,2020-06-24,226.14285714285714,87238,2772.4285714285716,203.57142857142858,744.5714285714286,241700
84,2020-06-25,217.28571428571428,87422,2721.4285714285716,193.28571428571428,702.4285714285714,242343
85,2020-06-26,207.57142857142858,87595,2663.285714285714,189.57142857142858,677.0,242983
86,2020-06-27,198.0,87764,2589.714285714286,192.42857142857142,659.8571428571429,243489
87,2020-06-28,194.28571428571428,87883,2513.714285714286,183.57142857142858,640.2857142857143,243902
88,2020-06-29,188.42857142857142,88026,2455.714285714286,170.0,618.1428571428571,244568
89,2020-06-30,186.71428571428572,88161,2389.5714285714284,157.85714285714286,596.8571428571429,245146
90,2020-07-01,181.57142857142858,88313,2314.285714285714,153.57142857142858,579.0,245753
91,2020-07-02,178.85714285714286,88434,2216.1428571428573,144.57142857142858,567.2857142857143,246314
92,2020-07-03,174.85714285714286,88556,2145.5714285714284,137.28571428571428,552.4285714285714,246850
93,2020-07-04,170.42857142857142,88662,2048.714285714286,128.28571428571428,535.1428571428571,247235
94,2020-07-05,166.28571428571428,88770,1964.4285714285713,126.71428571428571,553.8571428571429,247779
95,2020-07-06,163.28571428571428,88894,1869.142857142857,124.0,553.5714285714286,248443
96,2020-07-07,156.14285714285714,89020,1787.857142857143,122.71428571428571,551.7142857142857,249008
97,2020-07-08,147.71428571428572,89139,1715.857142857143,118.0,562.4285714285714,249690
98,2020-07-09,142.28571428571428,89255,1660.4285714285713,117.28571428571429,580.5714285714286,250378
99,2020-07-10,140.28571428571428,89338,1613.7142857142858,111.71428571428571,578.8571428571429,250902
100,2020-07-11,138.71428571428572,89415,1559.5714285714287,107.57142857142857,585.5714285714286,251334
101,2020-07-12,129.71428571428572,89474,1481.2857142857142,100.57142857142857,558.0,251685
102,2020-07-13,121.85714285714286,89593,1428.0,99.85714285714286,562.2857142857143,252379
103,2020-07-14,113.57142857142857,89691,1366.857142857143,95.85714285714286,576.0,253040
104,2020-07-15,110.14285714285714,89786,1333.5714285714287,92.42857142857143,582.2857142857143,253766
105,2020-07-16,105.28571428571429,89886,1268.7142857142858,90.14285714285714,576.0,254410
106,2020-07-17,101.71428571428571,89949,1211.0,87.28571428571429,579.4285714285714,254958
107,2020-07-18,95.85714285714286,89992,1179.7142857142858,82.42857142857143,585.2857142857143,255431
108,2020-07-19,98.0,90047,1168.0,81.85714285714286,595.0,255850
109,2020-07-20,95.14285714285714,90120,1124.7142857142858,75.28571428571429,605.7142857142857,256619
110,2020-07-21,96.57142857142857,90179,1099.142857142857,69.71428571428571,610.8571428571429,257316
111,2020-07-22,94.14285714285714,90246,1076.7142857142858,65.71428571428571,616.2857142857143,258080
112,2020-07-23,93.0,90325,1054.7142857142858,62.714285714285715,630.1428571428571,258821
113,2020-07-24,88.42857142857143,90396,1025.4285714285713,63.857142857142854,654.7142857142857,259541
114,2020-07-25,85.0,90442,990.1428571428571,64.28571428571429,658.4285714285714,260040
115,2020-07-26,80.14285714285714,90489,943.8571428571429,63.142857142857146,672.5714285714286,260558
116,2020-07-27,77.0,90561,904.2857142857143,63.0,680.4285714285714,261382
117,2020-07-28,72.85714285714286,90619,868.2857142857143,62.857142857142854,694.5714285714286,262178
118,2020-07-29,69.14285714285714,90669,817.2857142857143,60.42857142857143,727.4285714285714,263172
119,2020-07-30,64.14285714285714,90735,786.0,58.57142857142857,747.1428571428571,264051
120,2020-07-31,61.714285714285715,90775,764.4285714285714,54.142857142857146,736.2857142857143,264695
121,2020-08-01,59.0,90812,749.2857142857143,52.857142857142854,737.5714285714286,265203
122,2020-08-02,56.857142857142854,90854,743.1428571428571,52.142857142857146,737.5714285714286,265721
123,2020-08-03,54.714285714285715,90914,723.5714285714286,50.42857142857143,757.4285714285714,266684
124,2020-08-04,53.285714285714285,90962,709.8571428571429,49.0,781.5714285714286,267649
125,2020-08-05,52.42857142857143,91013,691.2857142857143,49.142857142857146,778.5714285714286,268622
126,2020-08-06,52.142857142857146,91053,686.1428571428571,45.42857142857143,796.5714285714286,269627
127,2020-08-07,51.57142857142857,91108,676.1428571428571,47.57142857142857,832.0,270519
128,2020-08-08,49.714285714285715,91158,652.2857142857143,49.42857142857143,852.0,271167
129,2020-08-09,49.142857142857146,91204,618.4285714285714,50.0,859.2857142857143,271736
130,2020-08-10,48.285714285714285,91241,610.2857142857143,46.714285714285715,918.1428571428571,273111
131,2020-08-11,47.285714285714285,91297,588.7142857142857,47.857142857142854,958.4285714285714,274358
132,2020-08-12,48.142857142857146,91336,576.4285714285714,46.142857142857146,980.2857142857143,275484
133,2020-08-13,48.714285714285715,91381,563.8571428571429,46.857142857142854,984.7142857142857,276520
134,2020-08-14,48.714285714285715,91425,548.5714285714286,45.285714285714285,1008.5714285714286,277579
135,2020-08-15,50.57142857142857,91458,545.1428571428571,42.857142857142854,1009.7142857142857,278235
136,2020-08-16,51.57142857142857,91488,547.7142857142857,40.57142857142857,1004.7142857142857,278769
137,2020-08-17,52.285714285714285,91524,528.2857142857143,40.42857142857143,973.8571428571429,279928
138,2020-08-18,53.142857142857146,91569,522.7142857142857,38.857142857142854,932.1428571428571,280883
139,2020-08-19,52.714285714285715,91613,511.14285714285717,39.57142857142857,929.7142857142857,281992
140,2020-08-20,53.0,91654,493.85714285714283,39.0,960.8571428571429,283246
141,2020-08-21,53.42857142857143,91693,475.14285714285717,38.285714285714285,956.8571428571429,284277
142,2020-08-22,53.857142857142854,91713,476.14285714285717,36.42857142857143,967.7142857142857,285009
143,2020-08-23,52.57142857142857,91753,459.42857142857144,37.857142857142854,992.0,285713
144,2020-08-24,52.285714285714285,91779,454.0,36.42857142857143,991.5714285714286,286869
145,2020-08-25,50.285714285714285,91828,443.85714285714283,37.0,1010.1428571428571,287954
146,2020-08-26,50.0,91867,434.7142857142857,36.285714285714285,1020.4285714285714,289135
147,2020-08-27,49.0,91932,428.85714285714283,39.714285714285715,1035.0,290491
148,2020-08-28,47.285714285714285,91964,426.85714285714283,38.714285714285715,1087.0,291886
149,2020-08-29,45.57142857142857,92007,406.2857142857143,42.0,1132.5714285714287,292937
150,2020-08-30,44.714285714285715,92040,400.2857142857143,41.0,1173.0,293924
151,2020-08-31,44.714285714285715,92079,392.2857142857143,42.857142857142854,1190.5714285714287,295203
152,2020-09-01,45.857142857142854,92134,391.85714285714283,43.714285714285715,1315.857142857143,297165
153,2020-09-02,44.42857142857143,92199,377.7142857142857,47.42857142857143,1532.2857142857142,299861
154,2020-09-03,43.57142857142857,92245,374.57142857142856,44.714285714285715,1726.5714285714287,302577
155,2020-09-04,43.42857142857143,92296,374.0,47.42857142857143,1904.0,305214
156,2020-09-05,43.142857142857146,92367,379.42857142857144,51.42857142857143,2068.1428571428573,307414
157,2020-09-06,43.42857142857143,92430,384.7142857142857,55.714285714285715,2224.1428571428573,309493
158,2020-09-07,44.142857142857146,92506,402.2857142857143,61.0,2545.714285714286,313023
159,2020-09-08,44.857142857142854,92580,410.2857142857143,63.714285714285715,2704.1428571428573,316094
160,2020-09-09,45.0,92683,432.57142857142856,69.14285714285714,2732.285714285714,318987
161,2020-09-10,45.57142857142857,92793,437.42857142857144,78.28571428571429,2793.285714285714,322130
162,2020-09-11,56.285714285714285,92892,452.0,85.14285714285714,2829.8571428571427,325023
163,2020-09-12,58.57142857142857,93002,457.2857142857143,90.71428571428571,2833.285714285714,327247
164,2020-09-13,61.857142857142854,93133,482.14285714285717,100.42857142857143,2782.285714285714,328969
165,2020-09-14,63.857142857142854,93252,513.2857142857143,106.57142857142857,2698.1428571428573,331910
166,2020-09-15,65.71428571428571,93403,546.1428571428571,117.57142857142857,2696.1428571428573,334967
167,2020-09-16,74.42857142857143,93555,587.2857142857143,124.57142857142857,2822.5714285714284,338745
168,2020-09-17,81.14285714285714,93700,632.4285714285714,129.57142857142858,2942.0,342724
169,2020-09-18,76.28571428571429,93855,677.4285714285714,137.57142857142858,3141.5714285714284,347014
170,2020-09-19,83.42857142857143,94024,733.0,146.0,3426.0,351229
171,2020-09-20,92.57142857142857,94200,795.2857142857143,152.42857142857142,3844.5714285714284,355881
172,2020-09-21,100.57142857142857,94407,840.2857142857143,165.0,4099.714285714285,360608
173,2020-09-22,108.28571428571429,94609,892.8571428571429,172.28571428571428,4434.428571428572,366008
174,2020-09-23,117.42857142857143,94837,960.8571428571429,183.14285714285714,4742.285714285715,371941
175,2020-09-24,131.14285714285714,95053,1043.142857142857,193.28571428571428,5082.571428571428,378302
176,2020-09-25,141.71428571428572,95271,1121.142857142857,202.28571428571428,5341.857142857143,384407
177,2020-09-26,154.0,95462,1208.2857142857142,205.42857142857142,5554.571428571428,390111
178,2020-09-27,165.57142857142858,95661,1269.142857142857,208.71428571428572,5759.142857142857,396195
179,2020-09-28,174.71428571428572,95908,1356.0,214.42857142857142,6318.285714285715,404836
180,2020-09-29,189.57142857142858,96167,1435.857142857143,222.57142857142858,6808.571428571428,413668
181,2020-09-30,196.42857142857142,96402,1492.0,223.57142857142858,7484.285714285715,424331
182,2020-10-01,205.42857142857142,96709,1541.4285714285713,236.57142857142858,8210.42857142857,435775
183,2020-10-02,220.28571428571428,96993,1596.7142857142858,246.0,9012.42857142857,447494
184,2020-10-03,227.0,97314,1668.7142857142858,264.57142857142856,9600.42857142857,457314
185,2020-10-04,233.71428571428572,97691,1756.4285714285713,290.0,10155.0,467280
186,2020-10-05,245.42857142857142,98057,1872.5714285714287,307.0,10951.714285714286,481498
187,2020-10-06,250.85714285714286,98463,1970.2857142857142,328.0,11755.42857142857,495956
188,2020-10-07,259.2857142857143,98836,2098.5714285714284,347.7142857142857,12434.714285714286,511374
189,2020-10-08,267.57142857142856,99254,2233.8571428571427,363.57142857142856,13007.285714285714,526826
190,2020-10-09,271.2857142857143,99724,2386.5714285714284,390.14285714285717,13213.0,539985
191,2020-10-10,282.42857142857144,100147,2535.4285714285716,404.7142857142857,13281.714285714286,550286
192,2020-10-11,294.85714285714283,100660,2685.714285714286,424.14285714285717,13255.285714285714,560067
193,2020-10-12,299.7142857142857,101193,2803.5714285714284,448.0,13569.857142857143,576487
194,2020-10-13,318.85714285714283,101812,2937.285714285714,478.42857142857144,13741.57142857143,592147
195,2020-10-14,337.0,102420,3085.8571428571427,512.0,13917.0,608793
196,2020-10-15,351.14285714285717,103081,3243.0,546.7142857142857,13913.57142857143,624221
197,2020-10-16,364.57142857142856,103621,3378.0,556.7142857142857,14142.42857142857,638982
198,2020-10-17,370.2857142857143,104288,3547.0,591.5714285714286,14454.714285714286,651469
199,2020-10-18,380.14285714285717,105002,3718.4285714285716,620.2857142857143,14769.142857142857,663451
200,2020-10-19,398.57142857142856,105641,3911.0,635.4285714285714,15619.0,685820
201,2020-10-20,404.85714285714283,106409,4152.142857142857,656.7142857142857,16473.0,707458
202,2020-10-21,415.57142857142856,107245,4385.285714285715,689.2857142857143,17203.85714285714,729220
203,2020-10-22,420.42857142857144,108008,4653.714285714285,703.8571428571429,17837.85714285714,749086
204,2020-10-23,436.0,108805,4920.428571428572,740.5714285714286,18351.85714285714,767445
205,2020-10-24,456.7142857142857,109648,5139.428571428572,765.7142857142857,18527.0,781158
206,2020-10-25,473.0,110630,5464.857142857143,804.0,18722.85714285714,794511
207,2020-10-26,488.2857142857143,111681,5753.571428571428,862.8571428571429,18817.714285714286,817544
208,2020-10-27,516.0,112686,6061.857142857143,896.7142857142857,18692.571428571428,838306
209,2020-10-28,540.7142857142857,113730,6361.142857142857,926.4285714285714,18519.0,858853
210,2020-10-29,571.5714285714286,114876,6635.857142857143,981.1428571428571,18574.85714285714,879110
211,2020-10-30,595.1428571428571,115747,6971.857142857143,991.7142857142857,18794.85714285714,899009
212,2020-10-31,620.4285714285714,116762,7271.285714285715,1016.2857142857143,18916.571428571428,913574
213,2020-11-01,630.7142857142857,117807,7419.428571428572,1025.2857142857142,18953.428571428572,927185
214,2020-11-02,654.0,118789,7697.428571428572,1015.4285714285714,19719.285714285714,955579
215,2020-11-03,672.5714285714286,119694,7990.714285714285,1001.1428571428571,19994.714285714286,978269
216,2020-11-04,687.4285714285714,120793,8260.42857142857,1009.0,20067.0,999322
217,2020-11-05,706.7142857142857,121880,8487.714285714286,1000.5714285714286,20202.571428571428,1020528
218,2020-11-06,723.8571428571429,122850,8635.857142857143,1014.7142857142857,20385.428571428572,1041707
219,2020-11-07,737.5714285714286,123878,8847.42857142857,1016.5714285714286,20717.285714285714,1058595
220,2020-11-08,760.5714285714286,125057,9127.142857142857,1035.7142857142858,21383.14285714286,1076867
221,2020-11-09,780.5714285714286,126308,9345.42857142857,1074.142857142857,21406.85714285714,1105427
222,2020-11-10,785.7142857142857,127514,9399.142857142857,1117.142857142857,21713.428571428572,1130263
223,2020-11-11,792.2857142857143,128862,9520.0,1152.7142857142858,22286.571428571428,1155328
224,2020-11-12,783.0,130179,9739.142857142857,1185.5714285714287,22445.714285714286,1177648
225,2020-11-13,798.5714285714286,131415,10090.285714285714,1223.5714285714287,22564.14285714286,1199656
226,2020-11-14,809.0,132516,10356.57142857143,1234.0,22478.714285714286,1215946
227,2020-11-15,822.2857142857143,133714,10560.42857142857,1236.7142857142858,21928.714285714286,1230368
228,2020-11-16,837.8571428571429,134954,10775.142857142857,1235.142857142857,21296.714285714286,1254504
229,2020-11-17,846.1428571428571,136030,11189.57142857143,1216.5714285714287,20702.571428571428,1275181
230,2020-11-18,867.4285714285714,137307,11416.714285714286,1206.4285714285713,19771.14285714286,1293726
231,2020-11-19,914.7142857142857,138455,11625.714285714286,1182.2857142857142,18839.285714285714,1309523
232,2020-11-20,933.1428571428571,139517,11744.142857142857,1157.4285714285713,17832.428571428572,1324483
233,2020-11-21,960.4285714285714,140490,11809.857142857143,1139.142857142857,17049.0,1335289
234,2020-11-22,984.8571428571429,141468,11948.714285714286,1107.7142857142858,16448.14285714286,1345505
235,2020-11-23,994.5714285714286,142520,11955.0,1080.857142857143,15353.285714285714,1361977
236,2020-11-24,1016.2857142857143,143511,11950.857142857143,1068.7142857142858,14437.42857142857,1376243
237,2020-11-25,1027.7142857142858,144594,11991.857142857143,1041.0,13810.285714285714,1390398
238,2020-11-26,1006.0,145454,11785.57142857143,999.8571428571429,13333.42857142857,1402857
239,2020-11-27,1005.4285714285714,146294,11694.57142857143,968.1428571428571,12976.142857142857,1415316
240,2020-11-28,990.4285714285714,147132,11533.57142857143,948.8571428571429,12767.714285714286,1424663
241,2020-11-29,988.1428571428571,148074,11373.857142857143,943.7142857142857,12603.714285714286,1433731
242,2020-11-30,965.8571428571429,149058,11233.285714285714,934.0,12426.0,1448959
243,2020-12-01,950.4285714285714,150116,11036.0,943.5714285714286,12349.57142857143,1462690
244,2020-12-02,935.7142857142857,151101,10840.285714285714,929.5714285714286,12279.142857142857,1476352
245,2020-12-03,918.7142857142857,152118,10796.714285714286,952.0,12322.42857142857,1489114
246,2020-12-04,903.0,153150,10630.57142857143,979.4285714285714,12409.0,1502179
247,2020-12-05,886.0,154121,10645.857142857143,998.4285714285714,12545.42857142857,1512481
248,2020-12-06,864.0,155232,10642.0,1022.5714285714286,12826.57142857143,1523517
249,2020-12-07,866.1428571428571,156331,10768.42857142857,1039.0,13174.285714285714,1541179
250,2020-12-08,853.8571428571429,157601,10766.857142857143,1069.2857142857142,13632.285714285714,1558116
251,2020-12-09,850.1428571428571,158888,10836.142857142857,1112.4285714285713,14215.42857142857,1575860
252,2020-12-10,867.4285714285714,160147,10883.857142857143,1147.0,15085.142857142857,1594710
253,2020-12-11,863.2857142857143,161417,10989.142857142857,1181.0,16101.142857142857,1614887
254,2020-12-12,869.0,162650,11060.42857142857,1218.4285714285713,16953.428571428572,1631155
255,2020-12-13,868.0,163982,11123.285714285714,1250.0,18006.714285714286,1649564
256,2020-12-14,866.8571428571429,165342,11212.285714285714,1287.2857142857142,19772.0,1679583
257,2020-12-15,874.4285714285714,166822,11370.42857142857,1317.2857142857142,21588.428571428572,1709235
258,2020-12-16,875.7142857142857,168226,11601.0,1334.0,23432.14285714286,1739885
259,2020-12-17,874.4285714285714,169735,11951.57142857143,1369.7142857142858,25047.714285714286,1770044
260,2020-12-18,889.1428571428571,171169,12199.142857142857,1393.142857142857,26797.571428571428,1802470
261,2020-12-19,908.4285714285714,172744,12476.142857142857,1442.0,27644.285714285714,1824665
262,2020-12-20,928.1428571428571,174444,12805.142857142857,1494.5714285714287,29236.714285714286,1854221
263,2020-12-21,960.1428571428571,176261,12957.857142857143,1559.857142857143,31154.85714285714,1897667
264,2020-12-22,982.5714285714286,178129,13343.57142857143,1615.2857142857142,32881.857142857145,1939408
265,2020-12-23,991.7142857142857,179794,13634.57142857143,1652.5714285714287,33986.57142857143,1977791
266,2020-12-24,1023.4285714285714,181365,13788.285714285714,1661.4285714285713,33862.0,2007078
267,2020-12-25,1037.4285714285713,183061,13949.0,1698.857142857143,31076.285714285714,2020004
268,2020-12-26,1045.0,185053,14085.285714285714,1758.4285714285713,33257.28571428572,2057466
269,2020-12-27,1080.142857142857,187188,14277.857142857143,1820.5714285714287,35213.57142857143,2100716
270,2020-12-28,1089.142857142857,189563,14714.142857142857,1900.2857142857142,34842.0,2141561
271,2020-12-29,1129.0,192090,15105.857142857143,1994.4285714285713,39458.71428571428,2215619
272,2020-12-30,1198.857142857143,194289,15623.0,2070.714285714286,43153.0,2279862
273,2020-12-31,1247.5714285714287,196168,16099.857142857143,2114.714285714286,45801.142857142855,2327686
274,2021-01-01,1308.857142857143,198414,16807.285714285714,2193.285714285714,48080.142857142855,2356565
275,2021-01-02,1389.0,200658,17538.285714285714,2229.285714285714,50646.71428571428,2411993
276,2021-01-03,1461.142857142857,203230,18390.428571428572,2291.714285714286,51705.857142857145,2462657
277,2021-01-04,1547.857142857143,205819,19110.285714285714,2322.285714285714,56002.28571428572,2533577
278,2021-01-05,1641.857142857143,208524,19517.714285714286,2347.714285714286,53936.857142857145,2593177
279,2021-01-06,1714.0,211640,20135.714285714286,2478.714285714286,52295.28571428572,2645929
280,2021-01-07,1813.0,214782,21015.428571428572,2659.1428571428573,52339.28571428572,2694061
281,2021-01-08,1923.142857142857,217580,21673.428571428572,2738.0,54427.142857142855,2737555
282,2021-01-09,2008.0,220409,22322.714285714286,2821.5714285714284,51711.57142857143,2773974
283,2021-01-10,2094.8571428571427,223148,23003.714285714286,2845.4285714285716,49295.142857142855,2807723
284,2021-01-11,2173.8571428571427,226046,23528.285714285714,2889.5714285714284,46809.28571428572,2861242
285,2021-01-12,2270.1428571428573,228991,24377.285714285714,2923.8571428571427,44861.857142857145,2907210
286,2021-01-13,2362.5714285714284,231820,25042.0,2882.8571428571427,43369.142857142855,2949513
287,2021-01-14,2433.714285714286,234522,25595.85714285714,2820.0,42158.57142857143,2989171
288,2021-01-15,2522.714285714286,236985,26190.14285714286,2772.1428571428573,41356.42857142857,3027050
289,2021-01-16,2626.1428571428573,239712,26867.714285714286,2757.5714285714284,40212.71428571428,3055463
290,2021-01-17,2697.285714285714,242208,27185.714285714286,2722.8571428571427,39245.142857142855,3082439
291,2021-01-18,2772.5714285714284,245150,27868.85714285714,2729.1428571428573,37590.28571428572,3124374
292,2021-01-19,2812.1428571428573,247988,28068.14285714286,2713.8571428571427,36317.0,3161429
293,2021-01-20,2870.714285714286,250838,28175.285714285714,2716.8571428571427,34942.142857142855,3194108
294,2021-01-21,2913.8571428571427,253142,28028.85714285714,2660.0,33510.0,3223741
295,2021-01-22,2940.5714285714284,255436,28277.714285714286,2635.8571428571427,32061.714285714286,3251482
296,2021-01-23,2938.5714285714284,257666,28049.285714285714,2564.8571428571427,30920.571428571428,3271907
297,2021-01-24,2977.8571428571427,259756,28113.85714285714,2506.8571428571427,29335.85714285714,3287790
298,2021-01-25,2983.4285714285716,261697,27639.14285714286,2363.8571428571427,27341.14285714286,3315762
299,2021-01-26,2988.1428571428573,263924,27480.714285714286,2276.5714285714284,25649.0,3340972
300,2021-01-27,2928.1428571428573,265980,27002.14285714286,2163.1428571428573,24394.714285714286,3364871
301,2021-01-28,2893.0,267976,26816.285714285714,2119.1428571428573,23379.0,3387394
302,2021-01-29,2844.8571428571427,269874,26144.428571428572,2062.5714285714284,22325.0,3407757
303,2021-01-30,2828.5714285714284,271539,25707.571428571428,1981.857142857143,21624.85714285714,3423281
304,2021-01-31,2734.8571428571427,273181,24975.14285714286,1917.857142857143,21375.571428571428,3437419
305,2021-02-01,2735.1428571428573,275002,24444.85714285714,1900.7142857142858,20346.0,3458184
306,2021-02-02,2695.8571428571427,276741,23786.714285714286,1831.0,19343.571428571428,3476377
307,2021-02-03,2690.5714285714284,278427,23300.428571428572,1778.142857142857,18493.428571428572,3494325
308,2021-02-04,2670.5714285714284,279892,22676.0,1702.2857142857142,17664.0,3511042
309,2021-02-05,2643.285714285714,281243,22004.285714285714,1624.142857142857,16820.85714285714,3525503
310,2021-02-06,2588.4285714285716,282501,21372.571428571428,1566.0,16167.57142857143,3536454
311,2021-02-07,2591.5714285714284,283870,20917.85714285714,1527.0,15641.714285714286,3546911
312,2021-02-08,2526.714285714286,285270,20385.714285714286,1466.857142857143,14728.142857142857,3561281
313,2021-02-09,2455.8571428571427,286458,19749.428571428572,1388.142857142857,13942.857142857143,3573977
314,2021-02-10,2394.5714285714284,287766,19136.285714285714,1334.142857142857,13132.0,3586249
315,2021-02-11,2340.8571428571427,288912,18529.571428571428,1288.5714285714287,12406.285714285714,3597886
316,2021-02-12,2279.0,289961,17844.571428571428,1245.4285714285713,11909.857142857143,3608872
317,2021-02-13,2209.0,290951,17108.285714285714,1207.142857142857,11491.857142857143,3616897
318,2021-02-14,2137.5714285714284,292060,16237.42857142857,1170.0,11109.57142857143,3624678
319,2021-02-15,2082.0,293128,15564.142857142857,1122.5714285714287,10907.142857142857,3637631
320,2021-02-16,2045.0,294137,14936.142857142857,1097.0,10703.142857142857,3648899
321,2021-02-17,2008.7142857142858,295106,14332.57142857143,1048.5714285714287,10438.42857142857,3659318
322,2021-02-18,1947.0,296037,13757.142857142857,1017.8571428571429,10247.857142857143,3669621
323,2021-02-19,1901.142857142857,296896,13378.42857142857,990.7142857142857,9999.285714285714,3678867
324,2021-02-20,1854.857142857143,297667,12971.142857142857,959.4285714285714,9875.857142857143,3686028
325,2021-02-21,1824.4285714285713,298457,12495.142857142857,913.8571428571429,9769.0,3693061
326,2021-02-22,1764.857142857143,299215,12015.714285714286,869.5714285714286,9387.0,3703340
327,2021-02-23,1716.142857142857,299958,11741.142857142857,831.5714285714286,8996.714285714286,3711876
328,2021-02-24,1647.857142857143,300662,11408.0,793.7142857142857,8597.0,3719497
329,2021-02-25,1598.5714285714287,301319,11014.0,754.5714285714286,8115.714285714285,3726431
